GID_0,NAME_0,GID_1,NAME_1,NL_NAME_1,GID_2,NAME_2,NL_NAME_2,GID_3,NAME_3,VARNAME_3,NL_NAME_3,TYPE_3,ENGTYPE_3,CC_3,HASC_3
VNM,Vietnam,VNM.14_1,Cao Bằng,,VNM.14.12_1,Trà Lĩnh,,VNM.14.12.6_1,Quang Hán,Quang Han,,Xã,Ward,,
VNM,Vietnam,VNM.14_1,Cao Bằng,,VNM.14.12_1,Trà Lĩnh,,VNM.14.12.7_1,Quang Trung,Quang Trung,,Xã,Ward,,
VNM,Vietnam,VNM.14_1,Cao Bằng,,VNM.14.12_1,Trà Lĩnh,,VNM.14.12.8_1,Quang Vinh,Quang Vinh,,Xã,Ward,,
VNM,Vietnam,VNM.14_1,Cao Bằng,,VNM.14.12_1,Trà Lĩnh,,VNM.14.12.9_1,Tri Phương,Tri,,Xã,Ward,,
VNM,Vietnam,VNM.14_1,Cao Bằng,,VNM.14.12_1,Trà Lĩnh,,VNM.14.12.10_1,Xuân Nội,Xuan Noi,,Xã,Ward,,
VNM,Vietnam,VNM.14_1,Cao Bằng,,VNM.14.13_1,Trùng Khánh,,VNM.14.13.1_1,Cảnh Tiên,Canh Tien,,Xã,Ward,,
VNM,Vietnam,VNM.14_1,Cao Bằng,,VNM.14.13_1,Trùng Khánh,,VNM.14.13.2_1,Cao Thăng,Cao Thang,,Xã,Ward,,
VNM,Vietnam,VNM.14_1,Cao Bằng,,VNM.14.13_1,Trùng Khánh,,VNM.14.13.3_1,Chí Viễn,Chi Vien,,Xã,Ward,,
VNM,Vietnam,VNM.14_1,Cao Bằng,,VNM.14.13_1,Trùng Khánh,,VNM.14.13.4_1,Đức Hồng,Duc Hong,,Xã,Ward,,
VNM,Vietnam,VNM.14_1,Cao Bằng,,VNM.14.13_1,Trùng Khánh,,VNM.14.13.5_1,Đàm Thuỷ,Dam Thuy,,Xã,Ward,,
VNM,Vietnam,VNM.14_1,Cao Bằng,,VNM.14.13_1,Trùng Khánh,,VNM.14.13.6_1,Đình Minh,Dinh Minh,,Xã,Ward,,
VNM,Vietnam,VNM.14_1,Cao Bằng,,VNM.14.13_1,Trùng Khánh,,VNM.14.13.7_1,Đình Phong,Dinh Phong,,Xã,Ward,,
VNM,Vietnam,VNM.14_1,Cao Bằng,,VNM.14.13_1,Trùng Khánh,,VNM.14.13.8_1,Đoài Côn,Doai Con,,Xã,Ward,,
VNM,Vietnam,VNM.14_1,Cao Bằng,,VNM.14.13_1,Trùng Khánh,,VNM.14.13.9_1,Khâm Thành,Kham Thanh,,Xã,Ward,,
VNM,Vietnam,VNM.14_1,Cao Bằng,,VNM.14.13_1,Trùng Khánh,,VNM.14.13.10_1,Lăng Hiếu,Lang Hieu,,Xã,Ward,,
VNM,Vietnam,VNM.14_1,Cao Bằng,,VNM.14.13_1,Trùng Khánh,,VNM.14.13.11_1,Lăng Yên,Lang Yen,,Xã,Ward,,
VNM,Vietnam,VNM.14_1,Cao Bằng,,VNM.14.13_1,Trùng Khánh,,VNM.14.13.12_1,Ngọc Chung,Ngoc Chung,,Xã,Ward,,
VNM,Vietnam,VNM.14_1,Cao Bằng,,VNM.14.13_1,Trùng Khánh,,VNM.14.13.13_1,Ngọc Côn,Ngoc Con,,Xã,Ward,,
VNM,Vietnam,VNM.14_1,Cao Bằng,,VNM.14.13_1,Trùng Khánh,,VNM.14.13.14_1,Ngọc Khê,Ngoc Khe,,Xã,Ward,,
VNM,Vietnam,VNM.14_1,Cao Bằng,,VNM.14.13_1,Trùng Khánh,,VNM.14.13.15_1,Phong Châu,Phong Chau,,Xã,Ward,,
VNM,Vietnam,VNM.14_1,Cao Bằng,,VNM.14.13_1,Trùng Khánh,,VNM.14.13.16_1,Phong Nậm,Phong Nam,,Xã,Ward,,
VNM,Vietnam,VNM.14_1,Cao Bằng,,VNM.14.13_1,Trùng Khánh,,VNM.14.13.17_1,Thân Giáp,Than Giap,,Xã,Ward,,
VNM,Vietnam,VNM.14_1,Cao Bằng,,VNM.14.13_1,Trùng Khánh,,VNM.14.13.18_1,Thông Hoè,Thong Hoe,,Xã,Ward,,
VNM,Vietnam,VNM.14_1,Cao Bằng,,VNM.14.13_1,Trùng Khánh,,VNM.14.13.19_1,Trùng Khánh,Trung Khanh,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.14_1,Cao Bằng,,VNM.14.13_1,Trùng Khánh,,VNM.14.13.20_1,Trung Phúc,Trung Phuc,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.1_1,Buôn Đôn,,VNM.15.1.1_1,Cuôr KNia,Cuor KNia,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.1_1,Buôn Đôn,,VNM.15.1.2_1,Ea Bar,Ea Bar,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.1_1,Buôn Đôn,,VNM.15.1.3_1,Ea Huar,Ea Huar,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.1_1,Buôn Đôn,,VNM.15.1.4_1,Ea Nuôl,Ea Nuol,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.1_1,Buôn Đôn,,VNM.15.1.5_1,Ea Wer,Ea Wer,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.1_1,Buôn Đôn,,VNM.15.1.6_1,Krông Na,Krong Na,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.1_1,Buôn Đôn,,VNM.15.1.7_1,Tân Hoà,Tan Hoa,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.2_1,Buôn Ma Thuột,,VNM.15.2.1_1,Cư ÊBur,Cu EBur,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.2_1,Buôn Ma Thuột,,VNM.15.2.2_1,Ea Kao,Ea Kao,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.2_1,Buôn Ma Thuột,,VNM.15.2.3_1,Ea Tam,Ea Tam,,Phường,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.2_1,Buôn Ma Thuột,,VNM.15.2.4_1,Ea Tu,Ea Tu,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.2_1,Buôn Ma Thuột,,VNM.15.2.5_1,Hòa Khánh,Hoa Khanh,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.2_1,Buôn Ma Thuột,,VNM.15.2.6_1,Hòa Phú,Hoa Phu,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.2_1,Buôn Ma Thuột,,VNM.15.2.7_1,Hòa Thắng,Hoa Thang,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.2_1,Buôn Ma Thuột,,VNM.15.2.8_1,Hòa Thuận,Hoa Thuan,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.2_1,Buôn Ma Thuột,,VNM.15.2.9_1,Hòa Xuân,Hoa Xuan,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.2_1,Buôn Ma Thuột,,VNM.15.2.10_1,Khánh Xuân,Khanh Xuan,,Phường,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.2_1,Buôn Ma Thuột,,VNM.15.2.11_1,Tự An,Tu An,,Phường,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.2_1,Buôn Ma Thuột,,VNM.15.2.12_1,Tân An,Tan An,,Phường,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.2_1,Buôn Ma Thuột,,VNM.15.2.13_1,Tân Hòa,Tan Hoa,,Phường,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.2_1,Buôn Ma Thuột,,VNM.15.2.14_1,Tân Lập,Tan Lap,,Phường,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.2_1,Buôn Ma Thuột,,VNM.15.2.15_1,Tân Lợi,Tan Loi,,Phường,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.2_1,Buôn Ma Thuột,,VNM.15.2.16_1,Tân Thành,Tan Thanh,,Phường,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.2_1,Buôn Ma Thuột,,VNM.15.2.17_1,Tân Tiến,Tan Tien,,Phường,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.2_1,Buôn Ma Thuột,,VNM.15.2.18_1,Thắng Lợi,Thang Loi,,Phường,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.2_1,Buôn Ma Thuột,,VNM.15.2.19_1,Thống Nhất,Thong Nhat,,Phường,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.2_1,Buôn Ma Thuột,,VNM.15.2.20_1,Thành Công,Thanh Cong,,Phường,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.2_1,Buôn Ma Thuột,,VNM.15.2.21_1,Thành Nhất,Thanh Nhat,,Phường,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.3_1,Cư Kuin,,VNM.15.3.1_1,Cư Ê Wi,Cu E Wi,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.3_1,Cư Kuin,,VNM.15.3.2_1,Dray Bhăng,Dray Bhang,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.3_1,Cư Kuin,,VNM.15.3.3_1,Ea BHốk,Ea BHok,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.3_1,Cư Kuin,,VNM.15.3.4_1,Ea Hu,Ea Hu,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.3_1,Cư Kuin,,VNM.15.3.5_1,Ea Ktur,Ea Ktur,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.3_1,Cư Kuin,,VNM.15.3.6_1,Ea Ning,Ea Ning,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.3_1,Cư Kuin,,VNM.15.3.7_1,Ea Tiêu,Ea Tieu,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.3_1,Cư Kuin,,VNM.15.3.8_1,Hòa Hiệp,Hoa Hiep,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.4_1,Cư M'gar,,VNM.15.4.1_1,Cư Dliê M'nông,Cu Dlie M'nong,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.4_1,Cư M'gar,,VNM.15.4.2_1,Cư M'gar,Cu M'gar,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.4_1,Cư M'gar,,VNM.15.4.3_1,Cư Suê,Cu Sue,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.4_1,Cư M'gar,,VNM.15.4.4_1,Cuor Đăng,Cuor Dang,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.4_1,Cư M'gar,,VNM.15.4.5_1,Ea D'Rơng,Ea D'Rong,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.4_1,Cư M'gar,,VNM.15.4.6_1,Ea H'đinh,Ea H'dinh,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.4_1,Cư M'gar,,VNM.15.4.7_1,Ea Kiết,Ea Kiet,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.4_1,Cư M'gar,,VNM.15.4.8_1,Ea KPam,Ea KPam,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.4_1,Cư M'gar,,VNM.15.4.9_1,Ea Kuêh,Ea Kueh,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.4_1,Cư M'gar,,VNM.15.4.10_1,Ea M'DRóh,Ea M'DRoh,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.4_1,Cư M'gar,,VNM.15.4.11_1,Ea M'nang,Ea M'nang,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.4_1,Cư M'gar,,VNM.15.4.12_1,Ea Pốk,Ea Pok,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.4_1,Cư M'gar,,VNM.15.4.13_1,Ea Tar,Ea Tar,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.4_1,Cư M'gar,,VNM.15.4.14_1,Ea Tul,Ea Tul,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.4_1,Cư M'gar,,VNM.15.4.15_1,Quảng Hiệp,Quang Hiep,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.4_1,Cư M'gar,,VNM.15.4.16_1,Quảng Phú,Quang Phu,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.4_1,Cư M'gar,,VNM.15.4.17_1,Quảng Tiến,Quang Tien,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.5_1,Ea H'leo,,VNM.15.5.1_1,Cư A Mung,Cu A Mung,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.5_1,Ea H'leo,,VNM.15.5.2_1,Cư Mốt,Cu Mot,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.5_1,Ea H'leo,,VNM.15.5.3_1,Dlê Yang,Dle Yang,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.5_1,Ea H'leo,,VNM.15.5.4_1,Ea Drăng,Ea Drang,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.5_1,Ea H'leo,,VNM.15.5.5_1,Ea H'leo,Ea H'leo,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.5_1,Ea H'leo,,VNM.15.5.6_1,Ea Hiao,Ea Hiao,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.5_1,Ea H'leo,,VNM.15.5.7_1,Ea Khal,Ea Khal,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.5_1,Ea H'leo,,VNM.15.5.8_1,Ea Nam,Ea Nam,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.5_1,Ea H'leo,,VNM.15.5.9_1,Ea Ral,Ea Ral,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.5_1,Ea H'leo,,VNM.15.5.10_1,Ea Sol,Ea Sol,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.5_1,Ea H'leo,,VNM.15.5.11_1,Ea Tir,Ea Tir,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.5_1,Ea H'leo,,VNM.15.5.12_1,Ea Wy,Ea Wy,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.6_1,Ea Kar,,VNM.15.6.1_1,Cư Bông,Cu Bong,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.6_1,Ea Kar,,VNM.15.6.2_1,Cư ELang,Cu ELang,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.6_1,Ea Kar,,VNM.15.6.3_1,Cư Huê,Cu Hue,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.6_1,Ea Kar,,VNM.15.6.4_1,Cư Ni,Cu Ni,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.6_1,Ea Kar,,VNM.15.6.5_1,Cư Prông,Cu Prong,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.6_1,Ea Kar,,VNM.15.6.6_1,Cư Yang,Cu Yang,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.6_1,Ea Kar,,VNM.15.6.7_1,Ea Đar,Ea Dar,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.6_1,Ea Kar,,VNM.15.6.8_1,Ea Kar,Ea Kar,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.6_1,Ea Kar,,VNM.15.6.9_1,Ea Kmút,Ea Kmut,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.6_1,Ea Kar,,VNM.15.6.10_1,Ea Knốp,Ea Knop,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.6_1,Ea Kar,,VNM.15.6.11_1,Ea Ô,Ea O,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.6_1,Ea Kar,,VNM.15.6.12_1,Ea Păl,Ea Pal,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.6_1,Ea Kar,,VNM.15.6.13_1,Ea Sar,Ea Sar,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.6_1,Ea Kar,,VNM.15.6.14_1,Ea Sô,Ea So,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.6_1,Ea Kar,,VNM.15.6.15_1,Ea Tih,Ea Tih,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.6_1,Ea Kar,,VNM.15.6.16_1,Xuân Phú,Xuan Phu,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.7_1,Ea Súp,,VNM.15.7.1_1,Cư KBang,Cu KBang,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.7_1,Ea Súp,,VNM.15.7.2_1,Cư M'Lan,Cu M'Lan,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.7_1,Ea Súp,,VNM.15.7.3_1,Ea Bung,Ea Bung,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.7_1,Ea Súp,,VNM.15.7.4_1,Ea Lê,Ea Le,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.7_1,Ea Súp,,VNM.15.7.5_1,Ea Rốk,Ea Rok,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.7_1,Ea Súp,,VNM.15.7.6_1,Ea Súp,Ea Sup,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.7_1,Ea Súp,,VNM.15.7.7_1,Ia JLơi,Ia JLoi,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.7_1,Ea Súp,,VNM.15.7.8_1,Ia Lốp,Ia Lop,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.7_1,Ea Súp,,VNM.15.7.9_1,Ia RVê,Ia RVe,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.7_1,Ea Súp,,VNM.15.7.10_1,Ya Tờ Mốt,Ya To Mot,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.8_1,Krông A Na,,VNM.15.8.1_1,Băng A Drênh,Bang A Drenh,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.8_1,Krông A Na,,VNM.15.8.2_1,Bình Hòa,Binh Hoa,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.8_1,Krông A Na,,VNM.15.8.3_1,Buôn Trấp,Buon Trap,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.8_1,Krông A Na,,VNM.15.8.4_1,Dray Sáp,Dray Sap,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.8_1,Krông A Na,,VNM.15.8.5_1,Dur KMăl,Dur KMal,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.8_1,Krông A Na,,VNM.15.8.6_1,Ea Bông,Ea Bong,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.8_1,Krông A Na,,VNM.15.8.7_1,Ea Na,Ea Na,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.8_1,Krông A Na,,VNM.15.8.8_1,Quảng Điền,Quang Dien,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.9_1,Krông Bông,,VNM.15.9.1_1,Cư Drăm,Cu Dram,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.9_1,Krông Bông,,VNM.15.9.2_1,Cư KTy,Cu KTy,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.9_1,Krông Bông,,VNM.15.9.3_1,Cư Pui,Cu Pui,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.9_1,Krông Bông,,VNM.15.9.4_1,Dang Kang,Dang Kang,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.9_1,Krông Bông,,VNM.15.9.5_1,Ea Trul,Ea Trul,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.9_1,Krông Bông,,VNM.15.9.6_1,Hòa Lễ,Hoa Le,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.9_1,Krông Bông,,VNM.15.9.7_1,Hòa Phong,Hoa Phong,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.9_1,Krông Bông,,VNM.15.9.8_1,Hòa Sơn,Hoa Son,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.9_1,Krông Bông,,VNM.15.9.9_1,Hòa Tân,Hoa Tan,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.9_1,Krông Bông,,VNM.15.9.10_1,Hòa Thành,Hoa Thanh,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.9_1,Krông Bông,,VNM.15.9.11_1,Khuê Ngọc Điền,Khue Ngoc Dien,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.9_1,Krông Bông,,VNM.15.9.12_1,Krông Kmar,Krong Kmar,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.9_1,Krông Bông,,VNM.15.9.13_1,Yang Mao,Yang Mao,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.9_1,Krông Bông,,VNM.15.9.14_1,Yang Reh,Yang Reh,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.10_1,Krông Búk,,VNM.15.10.1_1,Chư KBô,Chu KBo,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.10_1,Krông Búk,,VNM.15.10.2_1,Cư Né,Cu Ne,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.10_1,Krông Búk,,VNM.15.10.3_1,Cư Pơng,Cu Pong,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.10_1,Krông Búk,,VNM.15.10.4_1,Ea Ngai,Ea Ngai,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.10_1,Krông Búk,,VNM.15.10.5_1,Ea Sin,Ea Sin,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.10_1,Krông Búk,,VNM.15.10.6_1,Pơng Drang,Pong Drang,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.10_1,Krông Búk,,VNM.15.10.7_1,Tân Lập,Tan Lap,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.11_1,Krông Năng,,VNM.15.11.1_1,Cư Klông,Cu Klong,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.11_1,Krông Năng,,VNM.15.11.2_1,ĐLiê Ya,DLie Ya,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.11_1,Krông Năng,,VNM.15.11.3_1,Ea Dăh,Ea Dah,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.11_1,Krông Năng,,VNM.15.11.4_1,Ea Hồ,Ea Ho,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.11_1,Krông Năng,,VNM.15.11.5_1,Ea Puk,Ea Puk,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.11_1,Krông Năng,,VNM.15.11.6_1,Ea Tam,Ea Tam,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.11_1,Krông Năng,,VNM.15.11.7_1,Ea Tân,Ea Tan,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.11_1,Krông Năng,,VNM.15.11.8_1,Ea Tóh,Ea Toh,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.11_1,Krông Năng,,VNM.15.11.9_1,Krông Năng,Krong Nang,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.11_1,Krông Năng,,VNM.15.11.10_1,Phú Lộc,Phu Loc,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.11_1,Krông Năng,,VNM.15.11.11_1,Phú Xuân,Phu Xuan,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.11_1,Krông Năng,,VNM.15.11.12_1,Tam Giang,Tam Giang,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.12_1,Krông Pắc,,VNM.15.12.1_1,Ea Hiu,Ea Hiu,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.12_1,Krông Pắc,,VNM.15.12.2_1,Ea Kênh,Ea Kenh,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.12_1,Krông Pắc,,VNM.15.12.3_1,Ea Kly,Ea Kly,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.12_1,Krông Pắc,,VNM.15.12.4_1,Ea KNuec,Ea KNuec,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.12_1,Krông Pắc,,VNM.15.12.5_1,Ea Kuăng,Ea Kuang,,Xã,Ward,,
